24.31231027,3,4,1,4,14
6.372042489,4,2,1,4,15
18.95086493,3,2,1,3,12
13.69533875,4,2,2,4,17
7.114574092,1,2,2,4,13
23.68259145,3,5,3,4,17
29.51856047,1,4,2,2,10
25.22659345,2,2,5,8,18
12.98343988,2,4,4,1,16
17.31170763,4,1,4,2,14
28.79694307,1,3,1,2,8
26.13946328,2,4,4,1,12
14.47818998,4,1,5,5,20
14.43037908,1,1,1,1,9
9.548375205,1,2,5,6,18
6.867963084,1,1,1,1,8
28.89204402,2,1,4,6,14
25.83986716,2,5,1,4,13
22.26403416,2,1,3,6,14
26.92875637,3,2,3,7,16
6.063556693,3,5,2,8,22
9.424401134,1,4,2,2,13
25.3902572,4,5,3,4,17
14.18310981,4,4,2,4,19
29.98956499,4,4,3,2,14
27.9727807,2,1,4,7,15
26.26351903,3,2,2,4,12
10.67191066,1,1,2,2,11
14.80687359,3,1,4,4,17
25.35008446,3,5,4,1,14
8.633591229,4,4,5,5,22
13.82135802,2,3,2,8,20
24.03940284,4,1,3,1,11
25.36181015,1,4,1,1,8
8.100837828,2,5,3,6,20
22.98807263,3,1,3,4,13
7.562279093,4,3,3,2,16
20.21393298,3,4,5,8,23
9.462444838,3,5,3,5,20
16.11575303,4,5,1,5,18
12.20017503,4,1,1,7,18
20.60166275,2,1,2,5,13
28.05818837,4,4,2,6,17
14.5035372,2,3,4,2,16
27.89678633,2,3,3,3,12
26.21947423,4,2,5,7,19
21.09416219,1,2,1,2,8
5.726170171,4,5,2,5,20
8.879400766,3,1,5,2,15
25.59765961,4,1,3,8,17
5.987458693,4,2,1,5,16
24.85178076,4,1,2,6,15
9.121298284,2,4,3,3,16
6.681167856,1,4,3,3,15
6.015314203,1,1,1,2,9
26.27421731,4,1,4,5,15
27.808035,4,3,1,5,14
17.32155214,4,3,5,6,21
19.09923839,2,3,1,4,13
17.73262888,1,3,1,7,15
9.35306361,3,1,5,5,18
17.30578501,2,4,1,8,18
13.47225321,1,5,5,5,21
28.3903275,4,3,2,8,18
29.41252262,2,1,5,1,10
6.505732834,4,2,2,6,18
23.16264229,4,5,3,3,17
27.73070654,1,4,3,4,13
17.51429939,2,2,5,8,20
16.47519855,1,2,5,5,16
13.76913104,1,2,4,8,20
19.89745084,2,2,2,2,11
19.38738841,3,3,5,1,15
27.2544962,3,4,3,5,16
10.77341266,1,5,1,1,13
24.50400337,1,5,5,2,15
25.74664539,4,1,1,5,12
8.706608926,1,1,4,4,14
5.718126014,4,5,3,7,23
9.80917372,1,5,3,6,19
18.13661772,3,2,5,2,15
26.29346471,1,2,2,7,13
28.04022048,2,5,5,6,19
18.99535216,1,5,3,2,14
20.51968734,4,2,1,3,13
15.55060838,1,3,5,2,16
24.454022,4,2,5,3,16
14.44693954,3,2,4,3,17
10.62422808,4,1,5,1,16
13.96954246,3,4,1,6,19
6.945150696,3,3,1,3,14
14.9627859,1,5,2,6,19
21.30838341,1,1,4,4,12
25.41230617,1,3,2,5,12
29.46481497,3,3,3,7,17
22.88601172,3,2,4,7,18
11.37855584,3,4,2,6,20
25.12461461,2,4,3,1,11
22.42603946,3,4,1,6,16
28.02303395,3,5,4,1,14
9.492008746,1,4,1,4,14
29.98467969,3,2,1,1,8
28.04517113,1,1,3,1,7
19.67256855,2,3,4,4,16
27.70967909,4,4,5,4,18
7.135030434,3,2,2,1,12
15.28412027,2,1,2,1,11
10.94840858,4,3,3,2,17
23.90750253,2,4,5,2,15
5.542754035,3,4,2,3,16
5.798340008,1,2,2,1,10
8.270907391,4,5,1,6,20
5.368705988,3,1,4,4,16
18.48050513,2,4,1,1,11
11.24790832,1,3,4,6,19
8.053762116,4,1,1,2,12
11.27395929,4,3,1,3,16
22.51977778,2,5,3,8,20
25.46702485,1,3,4,3,12
12.0748151,2,1,1,3,12
14.57801511,1,1,4,5,16
9.057641372,3,5,2,1,15
27.12488295,4,1,5,1,12
18.05800539,4,5,4,4,20
24.99994505,2,2,4,6,16
22.68822995,4,1,2,7,16
12.79904039,4,3,4,1,17
10.160357,1,2,5,4,17
20.5503921,3,3,5,1,15
16.66388001,3,4,2,1,13
15.88718836,1,5,5,6,22
9.890262748,3,3,2,2,14
19.01959134,4,1,3,2,13
18.39221691,1,2,4,8,18
5.914935994,1,1,2,6,14
28.43816293,1,3,4,7,16
25.35938209,2,2,1,5,11
19.17920415,3,5,1,3,15
19.08971779,2,1,1,5,12
17.97084753,3,4,3,8,21
13.03703928,3,1,3,3,15
6.129352309,2,3,3,5,17
10.06166388,3,2,1,2,13
9.737194849,4,4,3,2,17
26.28564945,2,4,3,8,18
6.169762994,1,2,1,7,15
16.47519287,2,1,4,8,18
21.64057343,1,2,1,6,12
11.82147702,1,1,3,1,11
6.643024781,1,2,3,7,17
10.76046454,4,5,4,8,26
25.12557397,1,1,2,8,13
28.95677466,1,5,3,3,13
14.72100016,2,5,4,8,24
8.931836199,3,3,2,2,14
13.15333697,1,4,5,7,22
26.25973866,4,2,3,5,15
10.47036251,1,5,4,8,23
7.237439199,1,2,3,6,16
17.44515938,1,4,1,4,13
27.00241576,3,1,5,2,12
11.61582115,1,5,4,8,23
11.60419954,1,5,2,6,19
9.334034124,3,4,5,4,20
16.59521151,3,4,3,3,16
16.56347446,2,1,2,4,12
22.75501711,2,1,5,6,16
27.7617109,1,2,1,4,9
7.860407638,4,2,5,6,21
12.73880061,2,5,2,7,21
28.01566514,1,1,4,2,9
13.58117403,3,3,3,3,17
11.58512058,3,1,2,4,15
12.53281523,3,2,2,7,19
24.66755437,2,5,2,8,19
7.089591169,1,4,4,2,15
8.479570064,2,3,5,8,22
13.76273204,2,2,5,7,21
26.18212831,4,4,2,3,14
9.931175369,4,2,5,3,18
12.31638471,2,4,1,7,19
9.834198875,4,1,5,8,22
6.152839978,1,2,2,2,11
11.4916763,1,2,4,6,18
17.34819497,2,4,1,8,18
29.59397505,2,3,1,6,13
9.540166718,4,1,4,3,16
6.669484211,3,2,5,8,22
26.80600774,4,2,2,4,13
5.660215434,4,1,5,1,15
15.32353791,2,1,5,8,21
20.65486284,1,5,3,6,18
20.29886176,3,3,3,1,13
6.671721296,3,2,4,8,21
21.69181609,1,4,3,3,13
28.95688969,1,2,1,2,7
21.08052813,3,5,1,5,16
9.839061251,2,1,3,4,14
15.92287872,1,3,2,8,19
17.14493217,2,1,3,7,16
16.2956019,2,1,2,7,15
9.646846768,2,3,2,2,13
12.95731526,1,3,3,1,13
18.38566112,1,2,3,7,16
11.64252983,1,4,5,7,22
6.970655272,2,1,4,4,15
26.9004487,2,1,1,7,12
15.77079414,2,5,5,4,21
7.21602156,3,5,4,1,17
6.41123944,3,2,1,2,12
8.231085258,3,4,5,6,22
8.972074301,1,1,5,4,15
19.95280928,2,2,4,1,12
9.28625064,3,2,3,3,15
9.158567936,1,1,2,1,9
5.63466012,3,1,2,7,17
12.86277161,1,2,3,8,19
28.83164683,4,2,4,5,16
8.09886039,2,2,5,6,19
28.63044501,2,2,1,1,7
29.77582007,1,1,1,6,10
14.55855868,2,1,2,4,14
24.86322185,2,3,2,7,16
12.94067698,3,2,1,4,15
6.322840969,3,1,5,7,20
8.944484189,3,4,4,4,19
10.16085621,3,2,5,2,17
27.26180203,4,2,5,6,18
28.41646646,1,5,3,5,15
22.44653613,2,4,5,3,16
21.17123072,3,3,1,1,10
12.74676165,4,1,4,2,16
22.75912877,1,3,2,5,13
13.85428815,4,1,1,5,16
25.41917886,1,1,1,8,12
18.88333164,3,4,4,3,17
12.40976328,2,4,4,4,19
9.837109232,2,3,5,5,19
7.315597012,3,3,2,6,18
11.76658009,4,2,5,4,20
20.77579436,4,3,3,1,14
18.48948161,1,4,5,7,20
18.32681556,3,4,2,3,15
9.897020433,1,1,5,7,18
17.1748734,3,1,4,7,18
22.11368015,3,5,5,5,20
6.383859776,2,2,2,5,15
12.14194852,2,3,1,7,18
26.99817038,2,1,4,7,15
6.639469099,4,2,5,5,20
21.22842472,3,2,3,2,12
29.95276151,1,5,3,6,16
25.35448262,4,1,1,2,9
10.4031279,2,5,3,2,17
11.66980103,2,1,5,8,21
24.2546864,2,5,3,2,14
28.41263717,4,1,1,8,15
14.62974338,1,3,2,1,12
27.94827771,1,2,5,5,14
24.03493211,3,5,3,6,19
19.0007721,4,1,3,7,18
18.59058707,3,3,1,1,11
29.7292961,2,4,1,7,15
8.835060719,4,2,3,3,16
5.077563019,3,3,2,8,20
24.7850919,1,3,5,4,15
14.49415574,3,5,2,6,21
27.99059293,3,1,4,5,14
22.13901691,3,2,4,8,19
27.15466414,1,5,2,1,10
15.53266792,4,5,2,8,24
27.14277648,1,5,1,5,13
9.447711154,3,4,5,5,21
21.6237859,4,3,1,5,15
18.51779189,1,3,4,2,13
28.59697605,1,1,2,6,11
15.06169242,4,5,5,4,23
22.93186069,2,1,1,4,10
16.0144855,4,5,4,8,24
13.41921491,4,2,5,8,24
6.230990595,1,4,1,6,16
29.19420715,3,3,2,2,11
13.24511483,2,5,5,7,24
13.91922206,3,5,1,2,16
17.4480277,3,3,2,4,15
10.19738832,1,2,3,7,18
15.57698366,2,5,1,4,17
21.20662748,1,1,3,3,10
26.47767691,4,2,3,7,17
7.875990424,2,2,1,1,10
29.18662865,3,4,5,4,17
24.0735545,2,2,2,2,10
9.763242083,1,5,1,7,18
29.22786515,4,2,2,3,12
9.923907845,1,1,5,5,16
22.57910908,4,5,2,5,18
5.381726449,2,5,5,1,17
29.30297971,3,1,5,3,13
6.563813086,1,3,5,5,18
28.9887371,1,1,2,4,9
22.11409565,4,3,1,4,14
14.69936535,4,1,2,6,18
15.34903361,3,2,5,1,16
18.142511,3,2,4,2,14
12.35554353,4,5,2,4,20
23.63141173,4,3,2,3,14
10.9339385,1,1,3,2,12
23.57175244,3,5,5,4,19
11.42971168,3,5,1,4,18
18.26495668,3,4,1,4,15
21.5839288,2,3,4,6,17
12.61522586,2,5,3,5,20
24.57782982,2,3,2,6,15
7.785007841,1,2,2,8,17
17.27795361,1,3,2,2,11
17.14965588,4,4,1,2,14
10.7118377,1,5,2,7,20
20.61505941,3,1,2,4,13
26.52143828,1,2,3,1,8
7.08370666,4,1,3,4,16
9.001770436,1,4,4,2,15
22.54220779,3,5,2,8,20
8.856235462,2,3,1,2,12
10.37007682,3,3,3,1,15
22.23125957,3,4,1,2,12
21.60940671,2,4,2,8,18
9.711276806,3,4,5,3,19
5.449468973,2,3,5,8,22
23.09838034,1,1,5,8,17
11.21889308,3,2,4,8,22
18.65283353,1,2,1,7,14
23.3988532,2,1,2,7,14
13.12732703,4,3,2,4,18
16.93664087,3,5,3,7,21
7.099435687,1,2,5,6,18
13.42660782,2,5,2,2,16
7.395785453,2,1,2,1,10
9.827611651,2,5,3,6,20
24.09527589,3,2,5,6,18
16.14760853,2,4,3,3,15
19.01851983,2,5,2,3,15
24.77452266,1,3,3,5,14
26.08382633,4,2,5,4,16
23.39777377,4,5,2,2,15
6.908371292,3,2,5,8,22
22.5546772,4,1,1,4,12
6.036740726,2,5,2,3,16
21.84040228,3,4,1,5,15
