24.31231027,2,30.02632104,4,14.12949922,2,16.38364821,2,73.00849035,8
6.372042489,4,37.49615777,4,12.18917834,2,24.60442745,3,14.22761861,2
18.95086493,3,8.357380044,1,37.8982968,4,25.34818804,3,57.54902714,6
13.69533875,5,9.423694718,1,2.241530129,1,10.39468055,2,5.8464192,1
7.114574092,4,15.58240339,2,33.99744344,4,39.10553064,4,4.502345461,1
23.68259145,2,27.31582149,3,20.67079694,3,15.65095803,2,24.8884239,3
29.51856047,1,28.7472868,3,35.20157854,4,24.72739794,3,7.396319698,1
25.22659345,1,1.115557927,1,24.55382771,3,39.60195201,4,22.43096408,3
12.98343988,5,1.250300168,1,16.42782119,2,16.40222417,2,67.11385195,7
17.31170763,3,37.13847895,4,40.83386332,5,24.13130601,3,70.59220533,8
28.79694307,1,28.9531375,3,15.49435074,2,39.13186627,4,7.360221504,1
26.13946328,1,23.9342805,3,12.27476191,2,24.23081553,3,55.76209968,6
14.47818998,5,27.80687998,3,33.85290354,4,16.59948078,2,9.009959002,1
14.43037908,5,38.27251706,4,29.01945156,3,20.71228169,3,2.638588465,1
9.548375205,4,12.51720644,2,10.40509815,2,2.190918882,1,41.58987746,5
6.867963084,4,24.14249819,3,19.13036868,2,11.63979972,2,73.51770968,8
28.89204402,1,13.64233816,2,44.67410651,5,9.300190282,1,69.08640904,7
25.83986716,1,7.906985999,1,1.220049283,1,32.88970905,4,76.77306393,8
22.26403416,2,24.69977048,3,40.06858642,5,25.72415767,3,38.53962031,4
26.92875637,1,38.25127804,4,4.562713811,1,46.12214502,5,48.27541065,5
6.063556693,4,5.634050514,1,27.33969933,3,11.30993026,2,73.7522916,8
9.424401134,4,16.25234044,2,26.85897332,3,10.26480625,2,41.29453205,5
25.3902572,1,8.3824727,1,8.45476552,1,1.483177502,1,48.38345421,5
14.18310981,5,20.79490896,3,22.94258569,3,37.26563411,4,6.449675081,1
29.98956499,1,21.76748609,3,31.36869503,4,16.79538209,2,72.17986596,8
27.9727807,1,29.58036524,3,21.14802182,3,28.40668517,3,31.14817068,4
26.26351903,1,28.27731172,3,45.70832377,5,32.88690045,4,59.32792978,6
10.67191066,5,5.616539739,1,16.16867616,2,44.31714304,5,40.3996935,5
14.80687359,5,7.18749109,1,36.35244844,4,3.990335731,1,70.56919385,8
25.35008446,1,28.20865761,3,44.03659009,5,15.05049404,2,40.50116746,5
8.633591229,4,35.3780156,4,35.71450134,4,29.28060278,3,73.73571105,8
13.82135802,5,3.068949065,1,12.24507245,2,48.16130493,5,44.04876229,5
24.03940284,2,32.04978911,4,19.15396694,2,14.51499476,2,73.63240095,8
25.36181015,1,8.060000482,1,31.05548249,4,28.73331498,3,11.60253359,2
8.100837828,4,32.51140459,4,27.06086681,3,27.76527462,3,13.36180865,2
22.98807263,2,33.72903118,4,26.10954621,3,13.26584775,2,21.76908115,3
7.562279093,4,38.44780881,4,25.49465557,3,18.90651244,2,18.37638102,2
20.21393298,3,13.98068786,2,44.67998339,5,23.35364912,3,64.00072577,7
9.462444838,4,13.48605338,2,49.80012595,5,2.441846298,1,8.112860939,1
16.11575303,3,11.8876983,2,2.197057394,1,30.22061152,4,68.16765314,7
12.20017503,5,2.813993099,1,39.86919804,4,42.27216228,5,33.35554605,4
20.60166275,3,7.524313009,1,12.189257,2,28.55544155,3,49.43396573,5
28.05818837,1,37.69392456,4,14.93560957,2,4.99387592,1,62.56697093,7
14.5035372,5,17.20872281,2,6.966028853,1,5.302873804,1,52.75960178,6
27.89678633,1,15.53747854,2,47.26152285,5,34.07127149,4,35.87774262,4
26.21947423,1,12.39873721,2,33.38294314,4,23.28379972,3,6.918139353,1
21.09416219,2,18.09779666,2,18.34897467,2,25.89268828,3,72.03750607,8
5.726170171,4,8.550618116,1,14.88938496,2,49.83854952,5,61.3345428,7
8.879400766,4,15.10160868,2,19.44823499,2,47.90804696,5,73.17674441,8
25.59765961,1,33.23392645,4,25.93087404,3,44.33718253,5,72.73585791,8
5.987458693,4,26.33323381,3,24.96870481,3,48.15050431,5,39.22896418,4
24.85178076,2,12.01502135,2,22.21799714,3,48.99699821,5,32.10970802,4
9.121298284,4,8.824964731,1,38.77067034,4,40.87460834,5,15.31371504,2
6.681167856,4,22.75705562,3,37.57809282,4,10.24956104,2,4.177714924,1
6.015314203,4,6.168456605,1,31.33840404,4,24.47000218,3,73.51631183,8
26.27421731,1,1.823091342,1,18.16110127,2,49.05657181,5,22.52039364,3
27.808035,1,17.288669,2,41.1326734,5,5.422059034,1,40.53787862,5
17.32155214,3,26.8587309,3,45.90492052,5,8.376121668,1,43.00301949,5
19.09923839,3,28.7989022,3,45.38544038,5,30.84282631,4,21.58146506,3
17.73262888,3,29.62831172,3,1.996410816,1,40.10870643,5,12.7238756,2
9.35306361,4,37.75045386,4,49.63842868,5,15.95712772,2,47.0230657,5
17.30578501,3,34.40039775,4,42.85059867,5,48.62738247,5,54.67218144,6
13.47225321,5,1.405392408,1,49.11334237,5,38.13490616,4,12.56137992,2
28.3903275,1,29.34962834,3,13.02206552,2,40.63028137,5,48.58725726,5
29.41252262,1,16.28252919,2,37.72317888,4,27.36289313,3,29.30216015,3
6.505732834,4,26.94796519,3,18.74907233,2,47.8990886,5,33.45671284,4
23.16264229,2,24.07573729,3,44.14550474,5,27.96307219,3,36.00193116,4
27.73070654,1,5.553228882,1,18.19321893,2,46.34712263,5,29.092826,3
17.51429939,3,21.02555686,3,26.84934897,3,21.42434982,3,37.34544776,4
16.47519855,3,25.92038691,3,19.19676222,2,47.87909232,5,41.55521552,5
13.76913104,5,19.57924236,2,7.533038093,1,3.215284727,1,45.77014505,5
19.89745084,3,11.82433666,2,18.74798429,2,23.33594852,3,28.72630033,3
19.38738841,3,37.82505034,4,4.841609587,1,7.703014925,1,73.07166802,8
27.2544962,1,27.91439139,3,3.674726351,1,31.57743307,4,17.33494603,2
10.77341266,5,14.59198476,2,37.00626736,4,20.89591002,3,68.65446329,7
24.50400337,2,4.452224313,1,30.12062389,4,9.367719346,1,78.51398227,8
25.74664539,1,28.60930974,3,9.716608457,1,24.74954479,3,63.14204957,7
8.706608926,4,18.20777853,2,41.48139785,5,3.622124666,1,5.778537929,1
5.718126014,4,38.79789086,4,33.89717797,4,10.58781647,2,55.67866655,6
9.80917372,4,15.10225009,2,10.96426869,2,28.0822656,3,77.94409577,8
18.13661772,3,7.179509406,1,26.42660177,3,9.669265422,1,11.16795217,2
26.29346471,1,16.65365925,2,8.197109197,1,22.09070207,3,23.14413577,3
28.04022048,1,38.83651545,4,25.28925767,3,40.71467033,5,9.169710622,1
18.99535216,3,31.96805008,4,44.16114141,5,44.70222578,5,49.04575572,5
20.51968734,3,16.6128321,2,32.28093319,4,21.96277351,3,23.96169382,3
15.55060838,5,2.356705789,1,29.5979214,3,45.40637018,5,75.74466811,8
