29.631079,5,21.881299,4,19.765848,1,32.671795,2,28.629613,8
27.212561,5,13.176266,1,30.73325,2,21.466193,5,45.628497,6
20.018366,5,23.60956,4,26.639103,5,21.52128,5,47.823574,6
30.324727,2,12.620251,1,3.319723,3,21.759736,5,52.210916,3
32.559065,2,13.569752,1,32.053876,2,29.352686,5,52.846334,3
32.413522,2,13.765665,1,5.895049,3,28.667853,5,48.734058,6
19.354293,3,13.754665,1,14.342753,1,25.497422,5,59.209509,3
23.435049,5,20.894359,4,29.496374,5,16.344729,1,68.661329,5
5.008978,1,26.97421,4,27.583237,5,20.282185,5,57.566074,3
19.795215,3,27.195504,4,23.787068,5,28.086214,5,25.855692,8
28.656671,5,15.278239,1,26.547911,5,14.83788,1,50.500855,3
22.66453,5,18.222995,1,23.977489,5,34.611015,2,23.829776,8
22.979161,5,16.181272,1,25.627697,5,30.553868,2,24.092893,8
24.000636,5,19.261306,1,19.858545,1,6.204032,4,38.637921,7
34.237408,2,24.972118,4,27.416139,5,34.066468,2,39.416999,7
21.22885,5,26.208497,4,23.472551,5,10.69827,1,38.605301,7
15.951352,3,19.181716,1,30.29405,2,26.93048,5,58.890102,3
4.89885,1,23.509783,4,28.341279,5,21.325213,5,46.278272,6
23.854052,5,22.403781,4,26.101165,5,27.738445,5,53.683919,3
26.260693,5,16.609129,1,22.241156,5,24.089347,5,34.752787,7
18.397879,3,18.5329,1,11.080604,1,27.986614,5,34.947679,7
30.235657,2,14.79736,1,18.145896,1,35.861139,2,32.947945,7
21.435723,5,10.707566,1,24.261761,5,23.680555,5,23.856048,8
36.342269,2,18.551271,1,25.444575,5,16.145989,1,41.227037,6
26.655986,5,28.646956,4,39.52853,2,28.207803,5,23.739745,8
31.774403,2,13.812035,1,12.768067,1,22.333219,5,68.122489,5
32.880787,2,20.193947,4,11.170471,1,37.926111,2,12.528689,4
26.276028,5,8.587561,3,17.455185,1,30.288437,2,30.519368,7
30.52315,2,18.619024,1,21.510496,5,31.258736,2,19.21061,4
41.698922,4,6.949681,3,25.00031,5,6.036554,4,31.937096,7
18.682733,3,21.111109,4,12.084613,1,28.822569,5,14.427395,4
22.592181,5,21.592904,4,15.405975,1,25.85735,5,21.160121,8
14.984202,3,12.322073,1,29.195342,5,24.403273,5,39.633319,7
30.303511,2,15.190253,1,36.448582,2,21.935555,5,42.797682,6
10.107392,3,16.388943,1,26.307078,5,25.037462,5,55.968256,3
24.22177,5,16.744101,1,15.446693,1,31.356334,2,47.924602,6
15.748211,3,26.983768,4,22.100942,5,29.038481,5,40.987291,6
30.188593,2,17.810126,1,29.121386,5,33.262835,2,41.453568,6
22.571935,5,10.836572,1,22.820541,5,24.703555,5,45.892245,6
29.771616,5,12.112453,1,20.533939,5,32.646449,2,51.179625,3
24.204847,5,24.883723,4,23.043868,5,33.98399,2,50.940013,3
14.187524,3,21.349144,4,25.553099,5,21.145784,5,30.265586,7
32.44816,2,25.263482,4,12.991219,1,29.253833,5,31.031189,7
18.326757,3,21.512515,4,13.051407,1,39.138925,2,32.857563,7
29.147059,5,17.029464,1,33.704179,2,25.633086,5,42.299117,6
25.659618,5,14.989529,1,31.219508,2,27.406142,5,47.216021,6
32.873995,2,21.256536,4,18.809086,1,23.469934,5,30.864433,7
29.053679,5,19.360008,1,40.718397,4,30.417736,2,55.81601,3
4.86745,1,17.01751,1,15.857904,1,28.874001,5,45.282026,6
18.415978,3,9.335897,3,26.265023,5,19.170261,1,45.270244,6
11.927168,3,20.503354,4,20.98634,5,21.042117,5,47.229058,6
28.631563,5,26.699823,4,36.075889,2,19.403851,1,26.294229,8
21.268729,5,24.390535,4,12.259784,1,25.21191,5,47.336344,6
38.157867,2,7.765268,3,30.656177,2,20.558892,5,60.4425,5
12.660114,3,12.921548,1,20.481229,5,22.244134,5,59.069397,3
25.913529,5,14.438364,1,24.311663,5,22.38889,5,27.760641,8
32.53272,2,18.81066,1,29.43509,5,24.66087,5,75.123861,1
33.890634,2,27.992716,4,39.47048,2,35.464941,2,44.670925,6
27.29749,5,23.27419,4,15.639282,1,26.673998,5,39.716948,7
36.747067,2,17.870153,1,24.755505,5,21.933006,5,43.53908,6
35.452395,2,17.319305,1,25.940851,5,36.238748,2,49.226894,6
18.621272,3,17.052706,1,23.414394,5,34.994129,2,10.312457,4
28.327684,5,22.192564,4,26.463497,5,17.331266,1,52.317314,3
21.335258,5,26.914842,4,27.751386,5,40.774545,3,42.27167,6
28.571456,5,22.254107,4,31.652493,2,18.334281,1,27.35832,8
19.920291,3,24.249615,4,23.439482,5,29.746673,5,29.351515,8
29.405503,5,17.220784,1,14.257062,1,24.802995,5,41.805793,6
18.325903,3,21.989011,4,24.709048,5,22.974259,5,33.009125,7
32.208859,2,15.141357,1,22.326387,5,12.125339,1,33.578612,7
23.284128,5,8.047932,3,27.258778,5,26.32179,5,50.409299,3
23.559641,5,19.149584,1,25.301049,5,18.166376,1,12.607832,4
18.138513,3,22.471072,4,19.587285,1,13.250543,1,51.649835,3
6.198198,1,16.054735,1,17.840914,1,21.903634,5,43.623686,6
29.951949,5,10.800277,1,19.782794,1,43.608472,3,32.052273,7
25.374489,5,25.209645,4,25.82573,5,31.783208,2,47.598069,6
5.731527,1,15.022306,1,13.671142,1,22.741961,5,41.903734,6
13.053193,3,8.868907,3,33.148743,2,22.833054,5,39.284894,7
35.098971,2,12.557819,1,29.592044,5,28.934722,5,32.310205,7
37.263763,2,19.659089,1,35.050216,2,25.172414,5,51.07742,3
26.230025,5,12.15604,1,37.534133,2,34.576871,2,45.921355,6
21.404216,5,14.970446,1,20.971741,5,24.746431,5,52.669523,3
20.394171,5,23.568162,4,17.943853,1,14.126701,1,39.85167,7
24.045143,5,20.690846,4,33.653557,2,30.001218,2,21.969982,8
12.699242,3,16.16847,1,38.438784,2,16.171235,1,34.918757,7
25.103882,5,16.391934,1,29.179625,5,31.712461,2,29.502664,8
38.912109,2,15.653015,1,32.334454,2,23.602123,5,39.664642,7
16.01523,3,10.011357,1,26.435676,5,25.712816,5,63.278358,5
34.320761,2,22.495351,4,26.703896,5,31.059077,2,49.076428,6
20.71001,5,26.54347,4,23.718464,5,24.427083,5,43.554889,6
20.883208,5,21.222616,4,24.608903,5,25.862809,5,29.190756,8
16.652347,3,14.348279,1,45.099568,4,13.535431,1,53.72861,3
18.412029,3,28.400134,4,29.070378,5,35.307785,2,31.595771,7
18.408169,3,24.186743,4,19.884987,1,26.812655,5,37.982262,7
31.972964,2,22.906743,4,24.859949,5,23.402112,5,56.858968,3
18.072349,3,14.568007,1,19.601022,1,21.352416,5,43.014762,6
24.037702,5,24.635786,4,30.970629,2,17.901093,1,48.967359,6
27.749643,5,21.631036,4,16.962235,1,21.364045,5,49.113408,6
39.508186,2,30.171254,2,13.993807,1,26.337835,5,20.222027,8
23.858474,5,23.759118,4,20.079925,5,32.513038,2,55.761798,3
27.698707,5,22.624597,4,23.315096,5,25.527822,5,59.815494,3
36.087881,2,17.678853,1,27.994062,5,33.273581,2,43.402901,6
26.97144,5,24.126461,4,31.614056,2,32.2955,2,63.352598,5
24.785987,5,17.210617,1,22.438973,5,33.143293,2,32.992575,7
7.648449,1,27.944286,4,40.925554,4,15.125353,1,51.42975,3
36.59769,2,17.067948,1,27.300694,5,29.780645,5,40.124248,6
10.744028,3,31.555914,2,16.93973,1,23.083748,5,47.8177,6
29.319129,5,25.401109,4,21.13037,5,28.395713,5,33.506495,7
10.811738,3,18.274965,1,22.56765,5,18.329902,1,44.129572,6
15.432224,3,14.052916,1,31.306189,2,25.133822,5,64.832793,5
30.042785,2,14.098282,1,28.686453,5,21.141287,5,49.827089,6
37.527648,2,13.00481,1,25.976064,5,25.888627,5,40.101961,6
25.646835,5,20.385988,4,34.48034,2,25.138707,5,27.994888,8
18.511328,3,19.141977,1,22.757299,5,20.205418,5,29.36741,8
28.361844,5,19.88969,1,34.480595,2,33.565958,2,42.064294,6
12.210784,3,11.74544,1,37.818594,2,22.751061,5,35.079579,7
41.572811,4,19.179132,1,20.734501,5,33.412448,2,46.316517,6
27.735501,5,22.580982,4,29.699711,5,21.941477,5,20.734284,8
20.599631,5,23.608764,4,24.72411,5,22.586654,5,58.070897,3
27.882341,5,17.698765,1,33.102016,2,30.78986,2,36.47147,7
23.269964,5,17.80394,1,18.783195,1,32.020453,2,44.986279,6
29.995566,5,6.457442,3,5.187056,3,22.0623,5,35.543815,7
21.49502,5,22.828829,4,26.343155,5,32.82575,2,29.876275,8
29.499301,5,19.069103,1,18.863161,1,22.27388,5,9.457126,2
12.93082,3,18.613313,1,32.605653,2,18.103496,1,38.775489,7
21.911129,5,24.777223,4,30.981581,2,25.720578,5,21.238162,8
25.250108,5,15.637326,1,19.238573,1,24.034351,5,25.678324,8
16.758511,3,12.565261,1,18.837133,1,35.046812,2,53.823778,3
39.920278,2,18.400156,1,27.0614,5,32.408358,2,24.647845,8
34.034427,2,21.290865,4,26.102629,5,28.01589,5,43.747737,6
16.592889,3,18.268552,1,9.749973,3,35.402874,2,17.905196,4
41.164769,4,27.180773,4,28.861963,5,7.168687,4,42.232193,6
42.174641,4,11.164471,1,18.399079,1,23.791179,5,43.591346,6
42.021051,4,28.979107,4,17.949093,1,27.404647,5,48.741547,6
39.650848,2,17.660851,1,13.143621,1,34.218164,2,29.500865,8
21.882081,5,25.293262,4,20.197899,5,10.767751,1,29.177347,8
30.232334,2,26.072002,4,36.953167,2,23.182146,5,44.834225,6
32.406177,2,18.842512,1,13.36102,1,38.060505,2,35.818311,7
23.815383,5,25.362736,4,37.407307,2,25.30494,5,60.228505,5
29.379947,5,7.420591,3,12.390989,1,18.877181,1,39.4448,7
34.920876,2,14.579131,1,30.248361,2,20.953378,5,36.10706,7
26.638104,5,16.284021,1,27.831911,5,30.869565,2,47.207422,6
27.888204,5,19.830231,1,8.731294,3,33.348721,2,42.709528,6
17.122065,3,12.811937,1,36.033463,2,25.055226,5,47.594513,6
31.320628,2,22.212504,4,11.736772,1,28.502352,5,34.048699,7
23.706524,5,17.383498,1,29.815029,5,34.382434,2,51.066812,3
17.588229,3,17.225533,1,23.07555,5,26.264679,5,54.504353,3
34.934761,2,21.242137,4,31.000757,2,20.582828,5,59.66663,3
24.012867,5,16.214864,1,23.07757,5,46.711666,3,36.898513,7
21.04974,5,29.124402,4,22.897383,5,8.66983,4,17.669388,4
31.917344,2,24.670998,4,26.174447,5,36.454444,2,38.905496,7
31.321274,2,24.534108,4,21.826395,5,20.503104,5,57.839342,3
21.752723,5,13.184153,1,28.178208,5,23.133082,5,56.510423,3
28.17071,5,16.98666,1,19.525406,1,16.272488,1,42.044059,6
26.042779,5,17.825422,1,31.320829,2,22.263555,5,60.662209,5
32.264659,2,25.724843,4,16.136237,1,25.351955,5,33.415375,7
40.504831,4,20.735873,4,29.241509,5,21.570598,5,34.260371,7
25.535347,5,21.594393,4,24.117541,5,36.512717,2,27.233256,8
19.338942,3,19.010724,1,29.611949,5,26.728923,5,26.179396,8
